년월,정류소명,정류소ID,승차,하차
20-Aug,대청초등학교앞,7061035100,"8,954","1,886"
20-Aug,대평2리,7111027100,7,0
20-Aug,대평교회건너,7111078300,211,0
20-Aug,대평교회앞,7111017000,3,0
20-Aug,대평리시장,7031012100,"11,477",676
20-Aug,대평중학교건너,7031012300,"6,991",860
20-Aug,대평중학교앞,7031012400,"4,723","1,525"
20-Aug,대한수목원건너,7011058500,109,2
20-Aug,대한수목원앞,7011058400,0,72
20-Aug,대홍철강,7041039500,369,46
20-Aug,대흥동건너,7061055800,219,69
20-Aug,대흥동앞,7061055700,508,116
20-Aug,덕곡(달구벌고교),7011042800,198,2
20-Aug,덕곡(대구선명학교),7011042700,83,43
20-Aug,덕곡동,7011064600,62,0
20-Aug,덕곡삼거리1,7011021800,22,253
20-Aug,덕곡삼거리2,7011021900,644,5
20-Aug,덕산마을건너,7011044300,1,8
20-Aug,덕산마을앞,7011044200,84,0
20-Aug,덕원고등학교건너,7061031300,490,249
20-Aug,덕원고등학교앞,7061031400,"1,295",762
20-Aug,덕원고등학교앞2,7061059600,606,112
20-Aug,덕인초등학교건너,7041009000,"1,102",542
20-Aug,덕인초등학교앞,7041008900,"1,076",252
20-Aug,덕화중학교건너,7061013100,"7,751",654
20-Aug,덕화중학교앞,7061013200,"3,372","2,119"
20-Aug,덴티스앞,7041041800,162,24
20-Aug,도곡교1,7021056000,57,"1,497"
20-Aug,도곡교2,7021056200,"3,187",17
20-Aug,도남동,7021040100,200,1
20-Aug,도남동(종점),7021033000,271,6
20-Aug,도남지,7021051500,87,0
20-Aug,도동교1,7011033500,544,9
20-Aug,도동교2,7011033600,12,16
20-Aug,도동서원,7111024600,3,0
20-Aug,도동제1경로당건너,7011033700,0,13
20-Aug,도동제1경로당앞,7011033800,63,2
20-Aug,도동청구타운건너,7011026800,28,44
20-Aug,도동청구타운앞,7011026900,"1,075",158
20-Aug,도시철도건설본부건너,7041017400,"1,104","3,654"
20-Aug,도시철도건설본부앞,7041017500,"14,932","1,201"
20-Aug,도시철도담티역(1번출구),7061022700,"24,869","4,918"
20-Aug,도시철도담티역(3번출구),7061022600,"15,655","2,692"
20-Aug,도시철도대구역,7021031000,264,136
20-Aug,도시철도대구역건너,7021048600,830,174
20-Aug,도시철도수성구청역북편1,7061003400,483,"3,686"
20-Aug,도시철도수성구청역북편2,7061003500,"1,472",120
20-Aug,도의리,7111038700,115,61
20-Aug,도채건너,7111077800,0,1
20-Aug,도채앞,7111077801,4,0
20-Aug,도평동입구1,7011026600,517,110
20-Aug,도평동입구2,7011026700,265,111
20-Aug,도학동,7011026500,849,11
20-Aug,도학동1,7011026400,21,45
20-Aug,동곡1리1,7111036300,134,0
20-Aug,동곡1리3,7111036200,56,2
20-Aug,동곡리,7111014900,41,2
20-Aug,동곡초등학교건너,7111020300,582,6
20-Aug,동곡초등학교앞,7111029100,10,23
20-Aug,동곡치안센터앞,7111066600,31,29
20-Aug,동구기억쉼터건너,7011005500,"9,751",753
20-Aug,동구기억쉼터앞,7011005600,"4,815","1,528"
20-Aug,동구시장건너,7011005400,"4,909","1,424"
20-Aug,동구시장앞,7011005300,"6,183","1,368"
20-Aug,동구청건너,7011010600,"63,153","22,456"
20-Aug,동구청앞,7011010700,"39,546","7,574"
20-Aug,동구청역(3번출구),7011007700,"6,155","1,578"
20-Aug,동구청역(4번출구),7011007600,"1,940",524
20-Aug,동대구LPG충전소건너,7061007700,"1,021",144
20-Aug,동대구LPG충전소앞,7061007600,309,67
20-Aug,동대구맨션,7011006900,"3,585","6,924"
20-Aug,동대구시장건너,7021025100,"8,478","1,906"
20-Aug,동대구시장앞,7021025300,"12,696","4,318"
20-Aug,동대구역,7011006700,"54,405","11,363"
20-Aug,동대구역건너,7011006800,"63,991","19,327"
20-Aug,동대구역복합환승센터건너,7011004100,"51,381","5,831"
20-Aug,동대구역복합환승센터앞,7011004000,"60,692","19,143"
20-Aug,동대구역수화물취급소건너,7011021200,147,184
20-Aug,동대구역수화물취급소앞,7011021300,217,408
20-Aug,동대구역지하도1,7011008000,"8,611","2,748"
20-Aug,동대구역지하도2,7011008100,"14,258","1,698"
20-Aug,동대구초등학교건너,7011021100,"1,038",110
20-Aug,동대구초등학교앞,7011021000,688,219
20-Aug,동도중학교건너,7061018100,"5,883","1,402"
20-Aug,동도중학교앞,7061018000,"11,274","1,805"
20-Aug,동문고등학교앞,7061041900,821,182
20-Aug,동문고등학교정문,7061058200,"1,988",334
20-Aug,동변주공그린빌건너,7021034800,"3,051",809
20-Aug,동변주공그린빌앞,7021034700,"7,359",446
20-Aug,동부경찰서건너,7011018800,"1,602","2,009"
20-Aug,동부경찰서앞,7011018900,"10,718",562
20-Aug,동부고교건너,7011018600,"1,993","1,343"
20-Aug,동부고교앞,7011018700,"5,291","1,679"
20-Aug,동부소방서건너,7011006500,411,"10,709"
20-Aug,동부소방서앞,7011006600,"8,372","1,136"
20-Aug,동부중학교건너,7061007900,"3,701",356
20-Aug,동부중학교앞,7061008000,"2,272","2,774"
20-Aug,동북주유소건너,7011020300,86,23
20-Aug,동북주유소앞,7011020200,10,47
20-Aug,동산의료원앞1,7001005300,"12,649","2,962"
20-Aug,동산의료원앞2,7001005500,"5,335","4,730"
20-Aug,동서교회건너,7021034300,"2,827",469
20-Aug,동서교회앞,7021034400,"2,381","1,436"
20-Aug,동서리치모아건너,7021034000,"2,422","1,093"
20-Aug,동서리치모아앞,7021033900,"2,329",683
20-Aug,동서변리벤빌,7021033500,"9,148","1,037"
20-Aug,동서변월드메르디앙아파트,7021049800,"2,460",606
20-Aug,동서변월드메르디앙아파트정문,7021059800,428,687
20-Aug,동서아파트건너,7111039500,"2,238",256
20-Aug,동서아파트앞,7111039600,684,285
20-Aug,동서화성타운건너,7041005400,"23,922",805
20-Aug,동서화성타운앞,7041005500,"11,717","2,059"
20-Aug,동성에스티에스건너,7111061200,183,3
20-Aug,동성에스티에스앞,7111061600,92,29
20-Aug,동성초등학교건너,7061038200,"2,429","8,683"
20-Aug,동성초등학교앞,7061004400,"5,148","2,196"
20-Aug,동신초등학교건너,7011009200,"3,138","1,276"
20-Aug,동신초등학교앞,7011009100,"2,679","1,885"
20-Aug,동아백화점수성점건너,7061020800,"9,480","4,585"
20-Aug,동아백화점수성점앞,7061020900,"37,395","1,250"
20-Aug,동아스포츠센터(지산중학교앞),7061020300,"1,463",688
20-Aug,동아스포츠센터(지산초교앞),7061021500,"3,256",242
20-Aug,동아제약,7111022800,294,194
20-Aug,동아제약건너,7111022700,"1,609",46
20-Aug,동양맨션앞,7011021500,"2,912",276
20-Aug,동원비즈플랫폼건너,7041013500,"1,893","9,670"
20-Aug,동원비즈플랫폼앞,7041013400,"1,551",264
20-Aug,동원약품,7021028100,"5,709","1,416"
20-Aug,동원중학교,7061058700,"1,115",205
20-Aug,동원초등학교건너,7061003100,824,526
20-Aug,동원초등학교남편,7061003000,"1,985",380
20-Aug,동원초등학교앞,7061040100,"1,358",721
20-Aug,동원초등학교후문건너,7061058400,"1,218",151
20-Aug,동원초등학교후문앞,7061058300,605,723
20-Aug,동인네거리1,7001011000,914,374
20-Aug,동인네거리2,7001011100,319,923
20-Aug,동인초등학교건너,7001010200,"8,534","3,150"
20-Aug,동인초등학교앞,7001010100,"5,793","2,670"
20-Aug,동인치안센터건너,7001011400,"13,252","6,764"
20-Aug,동인치안센터앞,7001011500,"8,432","5,979"
20-Aug,동일초등학교건너,7061005400,"1,900",495
20-Aug,동일초등학교앞,7061005300,"3,218","2,174"
20-Aug,동천역1,7021031900,146,27
20-Aug,동천역2,7021032000,239,53
20-Aug,동촌강나루아파트건너,7011011100,"3,578","1,407"
20-Aug,동촌강나루아파트앞,7011011200,"2,914","9,739"
20-Aug,동촌역(2번출구),7011033400,586,199
20-Aug,동촌역(신길)1,7011017100,"8,309","1,392"
20-Aug,동촌역(신길)2,7011017200,"5,339","2,395"
20-Aug,동촌유원지,7011044700,692,757
20-Aug,동촌지구대건너,7111032700,"1,592",112
20-Aug,동촌해성아파트건너,7011011700,78,298
20-Aug,동촌해성아파트앞,7011039000,649,"1,401"
20-Aug,동촌화성타운건너,7011017300,"11,291","1,074"
20-Aug,동촌화성타운앞,7011017400,"5,254","2,292"
20-Aug,동침산네거리,7021023400,"1,035","1,458"
20-Aug,동침산네거리2,7021052900,74,251
20-Aug,동호동건너(북구),7021003400,515,745
20-Aug,동호동앞(북구),7021003300,42,172
20-Aug,동호육교1,7011032700,454,"1,089"
20-Aug,동호육교2,7011032600,"13,129",316
20-Aug,동호초등학교건너,7011033100,"1,339",109
20-Aug,동화골든빌(남편),7021038400,413,"4,031"
20-Aug,동화골든빌(동편),7021038300,"1,998",647
20-Aug,동화골든빌(북편),7021031300,44,66
20-Aug,동화골든빌건너(남편),7021038500,"1,373",626
20-Aug,동화교1,7011025000,41,189
20-Aug,동화교2,7011025100,"2,153",15
20-Aug,동화사입구건너,7011029200,"3,894",15
20-Aug,동화사입구앞,7011025200,72,482
20-Aug,동화시설집단지구(종점)1,7011025300,138,16
20-Aug,동화시설집단지구(종점)2(대구시민안전테마파크),7011036300,"6,001",323
20-Aug,두류3동파출소건너,7041049100,"1,380",133
20-Aug,두류3동파출소앞,7041049200,645,359
20-Aug,두류공원(야외음악당건너),7041048900,725,97
20-Aug,두류공원(야외음악당앞),7041049000,654,206
20-Aug,두류공원네거리1,7041030200,"7,409",978
20-Aug,두류공원네거리2,7041030300,"2,193","2,568"
20-Aug,두류도서관앞,7041024600,"3,362","2,691"
20-Aug,두류보성맨션건너,7041025600,"4,891",435
20-Aug,두류보성맨션앞,7041025500,"2,381","2,314"
20-Aug,두류수영장건너,7051006300,"10,545","4,354"
20-Aug,두류수영장앞,7051006400,"11,369","3,756"
20-Aug,두류역(달성고등학교건너),7031004500,"16,064","4,306"
20-Aug,두류역(달성고등학교앞),7031004400,"31,803","8,480"
20-Aug,두류정수사업소건너,7041010900,"15,667","1,337"
20-Aug,두류정수사업소앞,7041010800,"2,003","8,153"
20-Aug,두류파출소건너,7041049600,367,117
20-Aug,두류파출소앞,7041049700,133,219
20-Aug,두리봉네거리1,7041030400,"2,010","11,881"
20-Aug,두리봉네거리2,7051006000,"6,970","1,673"
20-Aug,두리봉터널입구,7061033700,522,128
20-Aug,두리봉터널입구건너,7061033600,"1,871",35
20-Aug,두리봉터널종점,7061033500,310,285
20-Aug,두리봉터널종점건너,7061033300,17,5
20-Aug,두산동행정복지센터건너,7061010700,"8,982","1,322"
20-Aug,두산동행정복지센터앞,7061010800,"4,578","2,022"
20-Aug,두산스포츠건너,7061010400,"1,256",252
20-Aug,두성파크아파트건너,7021036200,"4,522","1,750"
20-Aug,두성파크아파트앞,7021004300,"2,832","7,036"
20-Aug,두천마을건너,7111066500,44,0
20-Aug,두천마을입구,7111066400,0,1
20-Aug,둔산동,7011030700,359,0
20-Aug,들안길1,7061028400,"1,274",829
20-Aug,들안길2,7061028500,"3,795",324
20-Aug,들안길네거리1,7061028100,"2,838",254
20-Aug,들안길네거리2,7061028000,772,674
20-Aug,들안길초등학교건너,7061012400,"3,033",893
20-Aug,들안길초등학교앞,7061012300,"2,773","2,137"
20-Aug,럭키아파트건너,7021005900,73,134
20-Aug,럭키아파트앞,7021006000,600,21
20-Aug,롯데백화점상인점건너,7041033400,"4,877","3,895"
20-Aug,롯데캐슬그랜드,7041046600,952,"1,071"
20-Aug,룸비니유치원건너,7051004200,"2,811",284
20-Aug,룸비니유치원앞,7051004300,"1,110",442
20-Aug,마비정벽화마을(종점),7111029300,269,0
20-Aug,만경관건너,7001006400,"4,942","3,276"
20-Aug,만경관앞,7001006500,"5,602","1,766"
20-Aug,만촌1동 느지안전마을,7061006600,"1,481","1,382"
20-Aug,만촌1동행정복지센터,7061033900,"2,778","1,028"
20-Aug,만촌2동행정복지센터,7061028600,"10,550",996
20-Aug,만촌3차화성파크드림건너,7061023600,"1,740",249
20-Aug,만촌그린빌라건너,7061002900,568,81
20-Aug,만촌삼정그린코아건너,7061059800,246,31
20-Aug,만촌삼정그린코아앞,7061059700,2,142
20-Aug,만촌역(1번출구),7061042000,773,"1,449"
20-Aug,만촌우방1차건너,7061024000,"6,083",124
20-Aug,만촌우방1차앞,7061023900,126,640
20-Aug,만촌육교1,7061002000,"28,096","3,257"
20-Aug,만촌육교2,7061002100,"4,580","5,642"
20-Aug,만촌천주교회앞,7061002700,107,242
20-Aug,만촌체육공원,7061059000,22,34
20-Aug,만촌초등학교건너1,7061008200,"2,072",819
20-Aug,만촌초등학교건너2,7061008100,"2,754",234
20-Aug,만촌초등학교앞,7061006700,"1,922",443
20-Aug,만촌태왕리더스건너,7061023000,"1,093",309
20-Aug,만촌태왕리더스건너(남편),7061002400,521,"1,815"
20-Aug,만촌태왕리더스북편,7061041000,600,442
20-Aug,만촌태왕리더스앞1,7061023100,"3,892","6,953"
20-Aug,만촌태왕리더스앞2,7061040200,"1,521",193
20-Aug,만촌화성파크스위트건너,7061056400,"1,910",52
20-Aug,만촌화성파크스위트앞,7061058800,251,255
20-Aug,만평네거리,7031006300,"3,433","6,218"
20-Aug,만평네거리2,7021059900,69,774
20-Aug,만평역(서대구고속버스터미널)1,7021017600,"4,100","3,009"
20-Aug,만평역(서대구고속버스터미널)2,7021017700,"3,886","7,045"
20-Aug,망우당공원건너,7061023500,729,"1,621"
20-Aug,망우당공원앞,7011014000,"1,222","1,653"
20-Aug,매곡(종점),7111027000,505,182
20-Aug,매곡사거리1,7111019500,205,668
20-Aug,매곡사거리2,7111010200,"10,856",423
20-Aug,매곡정수사업소앞,7111043000,4,41
20-Aug,매곡초등학교건너,7111054500,598,"3,783"
20-Aug,매곡초등학교앞,7111047800,"1,154",162
20-Aug,매골1,7011021600,2,30
20-Aug,매골2,7011021700,103,3
20-Aug,매여동(동구)저탄장,7011029600,349,12
20-Aug,매일신문사건너,7001012600,40,50
20-Aug,매일신문사앞,7001013500,666,468
20-Aug,매천고교,7021053400,"1,609",114
20-Aug,매천대교1,7021049600,208,223
20-Aug,매천대교2,7021055100,3,95
20-Aug,매천대교3,7021058400,151,"3,107"
20-Aug,매천성당건너1,7021054600,"1,580",449
20-Aug,매천성당건너2,7021035500,881,273
20-Aug,매천성당앞,7021035600,"2,889",433
20-Aug,매천수산시장건너,7021035200,857,127
20-Aug,매천수산시장앞,7021035100,"1,233",180
20-Aug,매천시장역1,7021057800,592,304
20-Aug,매천시장역2,7021057900,578,123
20-Aug,매천시장지하차도,7021047200,"1,046","1,182"
20-Aug,매천역1,7021057700,"1,374","2,030"
20-Aug,매천중고등학교건너,7021004000,"1,075","1,203"
20-Aug,매천중고등학교앞,7021004100,"2,486",844
20-Aug,매천초교(매천역)2,7021046500,"3,058",360
20-Aug,매천화성파크드림,7021053300,486,61
20-Aug,매천휴먼시아앞,7021053600,"1,612",129
20-Aug,매호동서아파트앞,7061041700,558,0
20-Aug,매호성당건너,7061038800,401,2
20-Aug,메트로시티건너,7021036000,"3,590",310
20-Aug,메트로시티앞,7021036100,"1,359",188
20-Aug,메트로팔레스1,7061038700,"14,936","2,172"
20-Aug,메트로팔레스2,7061036800,"17,280","1,569"
20-Aug,명곡1리입구1,7111030400,2,15
20-Aug,명곡1리입구2,7111030500,9,35
20-Aug,명곡리1,7111011800,"9,381",733
20-Aug,명곡리2,7111011900,"2,333",720
20-Aug,명곡미래빌1단지,7111018800,"2,234",279
20-Aug,명곡미래빌2단지건너,7111018500,"1,890",197
20-Aug,명곡미래빌2단지앞,7111029500,"4,038",318
20-Aug,명곡미래빌3단지건너,7111014400,837,"1,264"
20-Aug,명곡미래빌3단지앞,7111018600,"1,584",43
20-Aug,명곡미래빌4단지,7111018700,"1,645",141
20-Aug,명곡미래빌5단지건너,7111051000,"1,014",349
20-Aug,명곡미래빌5단지앞,7111051100,"1,391",485
20-Aug,명곡지구앞,7111049400,35,213
20-Aug,명덕네거리1,7001002200,"11,125","1,620"
20-Aug,명덕네거리2,7001002300,"4,296","6,781"
20-Aug,명덕역(6번출구),7001002000,"25,205","7,865"
20-Aug,명덕역(7번출구),7001002100,"18,756","5,016"
20-Aug,명덕초등학교건너,7001002700,"10,998","9,334"
20-Aug,명덕초등학교앞,7001002600,"14,158","3,638"
20-Aug,명문세가APT건너,7021027100,"6,078","1,269"
20-Aug,명문세가APT앞,7021027000,"9,783","1,715"
20-Aug,명문오하임아파트건너,7011003300,214,152
20-Aug,명문오하임아파트앞,7011003200,182,60
20-Aug,명보약국건너,7051015900,147,507
20-Aug,명보약국앞,7051011400,925,82
20-Aug,명산교(명산화성타운건너),7011050000,"2,236",166
20-Aug,명성푸르지오건너,7021014900,"5,547","1,742"
20-Aug,명성푸르지오앞,7021014800,"14,212","1,578"
20-Aug,모개월앞,7111048900,0,5
20-Aug,모개월입구,7111049000,19,0
20-Aug,모다아울렛,7041040200,217,78
20-Aug,모다아울렛건너,7041036300,"8,627","1,296"
20-Aug,모다아울렛앞,7041001700,"2,064","1,811"
20-Aug,모래정마을건너,7011045300,12,0
20-Aug,모래정마을앞,7011045200,0,6
20-Aug,목단1리,7111038300,20,3
20-Aug,목단2리,7111051700,82,0
20-Aug,목단리,7111025500,12,0
20-Aug,묘1리,7111015400,12,0
20-Aug,묘2리(고려정밀),7111015300,53,0
20-Aug,묘2리(전마),7111048100,82,0
20-Aug,무궁화LPG충전소,7061014000,"6,615","1,908"
20-Aug,무궁화LPG충전소건너,7061013900,"2,829","1,234"
20-Aug,무궁화어린이공원입구,7061013800,"1,694",336
20-Aug,무궁화어린이공원입구건너,7061013700,"2,791","1,823"
20-Aug,무등1리1,7111016800,0,2
20-Aug,무등1리2,7111016900,134,0
20-Aug,무등1리3,7111048000,26,0
20-Aug,무등2리,7111016700,10,1
20-Aug,무등2리입구건너,7111036600,120,0
20-Aug,무등보건진료소건너,7111065900,7,0
20-Aug,무등보건진료소앞,7111065800,1,1
20-Aug,무림제지건너,7021016800,557,165
20-Aug,무림제지앞1,7021016600,586,393
20-Aug,무림제지앞2,7021043500,119,137
20-Aug,무열대건너,7061023300,"2,548","1,615"
20-Aug,무열대앞,7061023200,917,669
20-Aug,무태교,7021049700,4,951
20-Aug,무태네거리(시내방향),7021028800,"14,054","4,096"
20-Aug,무태네거리(시외방향),7021028700,"4,643","3,527"
20-Aug,무태새마을금고건너,7021034600,"1,750",602
20-Aug,무태새마을금고앞,7021034500,"4,117",394
20-Aug,무태조야동연경분소1,7021029200,434,184
20-Aug,무태조야동연경분소2,7021049400,"1,171",178
20-Aug,무태조야동행정복지센터건너1,7021033800,"5,851","1,035"
20-Aug,무태조야동행정복지센터건너2,7021029000,"3,632","2,338"
20-Aug,무태조야동행정복지센터앞1,7021033700,"4,426",652
20-Aug,무태조야동행정복지센터앞2,7021028900,"9,939",579
20-Aug,무태조야동행정복지센터앞3,7021060000,978,550
20-Aug,문산리,7111075400,7,3
20-Aug,문성병원건너,7051006600,"8,984","3,317"
20-Aug,문성병원앞,7051006500,"15,569","4,865"
20-Aug,문양기지창건너,7111041800,7,267
20-Aug,문양기지창앞,7111041900,37,19
20-Aug,문양리1,7111020100,96,3
20-Aug,문양리2,7111020000,3,3
20-Aug,문양리입구1,7111011200,12,32
20-Aug,문양리입구2,7111011300,2,29
20-Aug,문양역건너,7111042000,"1,288",810
20-Aug,문양역앞,7111042100,30,4
20-Aug,문주마을건너,7021052700,461,24
20-Aug,문주마을앞,7021052400,37,49
20-Aug,문화예술회관건너,7051006100,"8,303","3,419"
20-Aug,문화예술회관앞,7051006200,"7,153","2,929"
20-Aug,미8군후문건너,7051010200,367,411
20-Aug,미8군후문앞,7051010100,274,220
20-Aug,미곡동1,7011022600,173,395
20-Aug,미곡동2,7011022700,"1,576",43
20-Aug,미대동1,7011022200,"1,594",101
20-Aug,미대동2,7011022300,147,125
20-Aug,미래아트빌앞,7061030400,581,605
20-Aug,미리내맨션건너,7051012200,"12,969",494
20-Aug,미리내맨션앞,7051012100,"3,723","1,602"
20-Aug,민들레아파트후문건너,7021050800,5,248
20-Aug,민들레아파트후문앞,7021050700,"6,184",11
20-Aug,바른병원건너,7011033300,271,101
20-Aug,박곡리(시내방향),7111009300,85,0
20-Aug,박곡리(시외방향),7111009400,35,2
20-Aug,박곡리해랑포건너,7111009500,44,32
20-Aug,박곡리해랑포앞,7111009600,6,1
20-Aug,박석진교,7111023800,0,5
20-Aug,반고개(내당역4번출구),7031017000,"2,832","1,545"
20-Aug,반고개1,7031009200,"2,701","1,451"
20-Aug,반고개2,7041024800,"5,916","3,463"
20-Aug,반고개역(3번출구),7041060300,142,239
20-Aug,반송4교건너,7111049700,1,6
20-Aug,반송4교앞,7111049600,197,29
20-Aug,반송리,7111018000,250,3
20-Aug,반송리2,7111077700,69,10
20-Aug,반야월모란1차아파트,7011039800,"4,254","1,989"
20-Aug,반야월시장1,7011017700,"5,706","2,914"
20-Aug,반야월시장2,7011017800,"6,497","1,256"
20-Aug,반야월역(국철)건너,7011018000,"2,934","3,240"
20-Aug,반야월역(국철)앞,7011017900,"3,733","1,167"
20-Aug,반야월역(도시철도1번출구),7011018500,"2,721","5,216"
20-Aug,반야월역(도시철도2번출구),7011046400,"10,932",252
20-Aug,반야월역(도시철도3번출구),7011037900,"6,879","2,931"
20-Aug,반야월역(도시철도4번출구)1,7011018400,"2,779","1,998"
20-Aug,반야월역(도시철도4번출구)2,7011038200,"1,249",698
20-Aug,반야월저탄장건너,7011017500,"3,691","2,717"
20-Aug,반야월저탄장앞,7011017600,"5,016","1,088"
20-Aug,반월당역(1번출구)1,7001001700,"21,986","5,798"
20-Aug,반월당역(1번출구)2,7001011800,"5,175","3,338"
20-Aug,반월당역(2번출구),7001001600,"53,464","23,417"
20-Aug,방공포병학교건너,7061024400,"2,421",421
20-Aug,방공포병학교앞,7061024300,"1,283",955
20-Aug,방짜유기박물관건너,7011024700,757,5
20-Aug,방짜유기박물관앞,7011024600,11,124
20-Aug,방천리1,7111009700,11,"1,690"
20-Aug,방천리2,7111034100,6,9
20-Aug,방천리공영차고지,7111069100,"6,160","1,081"
20-Aug,방천시장(김광석길)건너,7001007700,"11,081","3,562"
20-Aug,방천시장(김광석길)앞,7001007800,"9,720","1,714"
20-Aug,방촌1동,7011030600,779,2
20-Aug,방촌건널목,7011027500,27,626
20-Aug,방촌맨션앞,7011035600,"2,814","1,217"
20-Aug,방촌빌라,7011020600,93,743
20-Aug,방촌시장건너,7011016300,"21,263","2,249"
20-Aug,방촌시장앞,7011016400,"12,707","4,755"
20-Aug,방촌역(1번출구),7011016100,"10,465","4,474"
20-Aug,방촌역(2번출구),7011016200,"5,412",937
20-Aug,방촌치안센터건너,7011016000,"1,002","1,303"
20-Aug,방촌치안센터앞,7011015900,"3,672","1,264"
20-Aug,백사벌네거리1,7021016400,"1,718",34
20-Aug,백사벌네거리2,7021016500,"1,840",995
20-Aug,백안교1,7011023200,5,23
20-Aug,백안교2,7011023300,940,56
20-Aug,백안삼거리1,7011022800,101,184
20-Aug,백안삼거리2,7011022900,"3,432",75
20-Aug,백자맨션건너,7011015700,"6,029","1,082"
20-Aug,백자맨션앞,7011015800,"3,511","1,997"
20-Aug,범물1동행정복지센터건너,7061021400,"4,030","1,482"
20-Aug,범물1동행정복지센터앞,7061021300,"20,174","1,128"
20-Aug,범물2동행정복지센터건너,7061034300,"2,254",464
20-Aug,범물2동행정복지센터앞,7061034200,14,386
20-Aug,범물두성타운건너,7061021200,324,24
20-Aug,범물우방미진하이츠앞,7061034400,"3,989",216
20-Aug,범물청구타운건너,7061021000,"1,371","2,874"
20-Aug,범물청구타운앞,7061021100,"14,119","2,540"
20-Aug,범물하이츠 건너,7061018600,"3,636","1,786"
20-Aug,범물하이츠앞,7061018700,"6,215",115
20-Aug,범물한라주택건너,7061019000,"13,019",541
20-Aug,범물한라주택앞,7061019100,"1,489","5,388"
20-Aug,범어2동1,7061007400,355,"1,288"
20-Aug,범어2동2,7061007500,"1,082",250
20-Aug,범어4동행정복지센터건너,7061001600,"19,143","6,261"
20-Aug,범어4동행정복지센터앞,7061001500,"8,769","5,140"
20-Aug,범어쌍용예가건너(호텔라온제나),7061000300,"5,802","4,801"
20-Aug,범어쌍용예가앞,7061003900,"6,284","1,677"
20-Aug,범어역(1번출구),7061000800,"13,653","2,263"
20-Aug,범어역(2번출구),7061000700,"7,351","2,855"
20-Aug,법원건너,7061004900,"13,209","10,414"
20-Aug,법원앞,7061005000,"20,918","4,263"
20-Aug,법원어린이집,7061003200,555,997
20-Aug,베네딕도수녀원,7021059600,"1,074",490
20-Aug,베네딕도수녀원건너,7021057500,"2,752",74
20-Aug,베어산업건너,7021044100,348,2
20-Aug,베어산업앞,7021044000,18,17
20-Aug,보람타운건너,7041007500,76,256
20-Aug,보람타운앞,7041007400,"4,795","1,410"
20-Aug,보병50사단건너,7021032400,"1,654",493
20-Aug,보병50사단앞,7021032300,"1,820",319
20-Aug,보성기계건너,7021030000,"1,103",111
20-Aug,보성기계앞,7021030100,7,77
20-Aug,보성산호타운앞,7041022900,"1,816","1,411"
20-Aug,보성서한타운앞,7021044400,"2,315",278
20-Aug,보성은하타운앞,7041019400,"2,044",44
20-Aug,보성화성타운건너,7041004600,"15,538","1,988"
20-Aug,보성화성타운앞,7041004700,"5,522","5,805"
20-Aug,보훈병원건너,7041029700,9,47
20-Aug,보훈병원앞,7041029800,"2,299",14
20-Aug,복음간호학원,7011007000,307,890
20-Aug,복현네거리,7021020000,"3,122","7,644"
20-Aug,복현대백맨션건너,7021026600,"21,515","1,606"
20-Aug,복현대백맨션앞,7021026500,"4,418","3,323"
20-Aug,복현서한2차아파트,7021027400,"3,025","2,533"
20-Aug,복현성모약국앞,7021051700,"2,243",860
20-Aug,복현오거리1,7021020600,"32,393","5,407"
20-Aug,복현오거리2,7021026200,"7,892","3,562"
20-Aug,복현오거리3,7021026700,104,206
20-Aug,복현우방아파트,7021027500,"7,184","1,234"
20-Aug,복현우체국건너,7021026100,"25,365","3,796"
20-Aug,복현우체국앞,7021026000,"6,462","4,868"
20-Aug,복현장미맨션앞,7021026900,"3,538","1,755"
20-Aug,복현푸르지오아파트앞,7021060800,"3,853",901
20-Aug,복현현대맨션건너,7021029400,"1,282",141
20-Aug,복현현대맨션앞,7021029300,"1,651",325
20-Aug,본리119안전센터1,7041009700,"24,913","5,058"
20-Aug,본리119안전센터2,7041009600,"4,978","3,108"
20-Aug,본리1리,7111029400,136,12
20-Aug,본리1리동회관건너,7111037500,416,260
20-Aug,본리1리동회관앞,7111037300,19,83
20-Aug,본리2,7111005100,626,261
20-Aug,본리근린공원건너,7111053500,2,1
20-Aug,본리근린공원앞,7111053600,0,6
20-Aug,본리네거리,7041014400,"1,980",494
20-Aug,본리네거리2,7041009100,"7,166","1,076"
20-Aug,본리네거리3,7041056200,"1,638","1,737"
20-Aug,본리도서관앞,7041047800,612,"1,224"
20-Aug,본리롯데캐슬,7041048100,"2,132",244
20-Aug,본리아카시아맨션,7041009300,"3,627","1,567"
20-Aug,본리지구건너,7111021300,"2,058",619
20-Aug,본리지구앞,7111021400,"5,194",923
20-Aug,본리초교네거리1,7041030600,967,606
20-Aug,본리초교네거리2,7041030700,"3,341",636
20-Aug,본리초등학교건너,7041011400,"7,452","1,521"
20-Aug,본리초등학교앞,7041011300,"5,237","2,283"
20-Aug,본말(종점),7111026400,190,0
20-Aug,봉덕1동행정복지센터건너,7051008900,"6,382","4,159"
20-Aug,봉덕1동행정복지센터앞,7051009000,"20,450","13,766"
20-Aug,봉덕2동새마을금고건너,7051011200,438,583
20-Aug,봉덕2동새마을금고앞,7051011300,169,186
20-Aug,봉덕교회건너,7051011100,"9,929","2,222"
20-Aug,봉덕교회앞,7051011000,"3,803","1,061"
